global_id,movieName,db_id,db_id
18664,千次伤我心(2018),26377050,26377050
18665,上海月亮(2018),30382775,30382775
18666,不信地狱(0),4132521,4132521
18667,站稳了(0),1770823,1770823
18668,搏击之王：反击(0),26803481,26803481
18669,小麻烦千惠剧场版(0),1794581,1794581
18670,云南故事(0),1300016,1300016
18671,青空夏季篇 后篇：天地(2005),5167319,5167319
18672,天赐之女(2016),26704623,26704623
18673,蓝宝石(2012),5150433,5150433
18674,一生有你(2012),20433357,20433357
18675,勇闯天下(0),3071242,3071242
18676,神弓传奇(2007),3092257,3092257
18677,巴斯克维尔猎犬(0),2211957,2211957
18678,灯火阑珊处(0),1309089,1309089
18679,私法行动(0),1307138,1307138
18680,LoveLive!剧场版(0),25917756,25917756
18681,一、二、三，现在！(2016),26779389,26779389
18682,王长喜来了(2004),1474731,1474731
18683,十七个怀孕的少女(2011),6120827,6120827
18684,我杀的那位(1932),3070612,3070612
18685,蔚蓝深海(0),26922992,26922992
18686,简爱(0),26737926,26737926
18687,驯悍记(1967),1300592,1300592
18688,无事生非 (2011年伦敦Wyndham剧院版)(2011),26763132,26763132
18689,龙珠Z剧场版13：龙拳爆发!! 悟空舍我其谁(1995),3555017,3555017
18690,1987年中央电视台春节联欢晚会(0),26593914,26593914
18691,残团(0),20458803,20458803
18692,谎言大爆炸(2016),26686170,26686170
18693,音乐之声(ITV直播版)(2015),26692665,26692665
18694,麦基与尼基(0),1855308,1855308
18695,蓝天白云(2017),26352192,26352192
18696,我们这样的人(2012),5323380,5323380
18697,无敌当家(0),1292907,1292907
18698,芭比梦幻仙境之人鱼公主(2006),1917780,1917780
18699,兄弟(0),1433525,1433525
18700,2ch的诅咒 vol·1(2010),6781973,6781973
18701,中二病也要谈恋爱！剧场版 -Take On Me-(2018),27052274,27052274
18702,悠哉日常大王剧场版：假期活动(0),27063403,27063403
18703,再见艳阳天(0),1400876,1400876
18704,大力水手(1980),1297275,1297275
18705,假面骑士×假面骑士W(Double)&DecadeMOVIE大战2010(0),4154532,4154532
18706,假面骑士×假面骑士 W & OOO & FOURZE MOVIE大战 MEGAMAX(2011),6867540,6867540
18707,假面骑士W(Double) FOREVER AtoZ/命运的盖亚记忆存储条(2010),4868719,4868719
18708,寅次郎的故事38：知床旅情(1987),1981227,1981227
18709,作爱(1982),1919579,1919579
18710,安娜·卡列尼娜(1985),1295417,1295417
18711,何种谋杀(2015),26274814,26274814
18712,多巴胺(2003),1756102,1756102
18713,阴谋(1995),4734720,4734720
18714,伊丽莎白·泰勒传(1995),1949900,1949900
18715,第28届台湾金曲奖颁奖典礼(2017),27045411,27045411
18716,闭上我的眼睛(0),1916034,1916034
18717,凯莉米洛2011爱神伦敦演唱会(2011),7162149,7162149
18718,弗吉尼亚(0),3743065,3743065
18719,交渉人真下正義(0),1456589,1456589
18720,丁丁与蓝橙子(1964),1465316,1465316
18721,东北插班生(0),27089264,27089264
18722,双生薄荷(0),26965856,26965856
18723,外国人眼中的法兰西(0),6900121,6900121
18724,爱的艺术(0),6722731,6722731
18725,毛骨悚然撞鬼经2011夏季特别篇(0),6802410,6802410
18726,暴走辣妹(0),3065223,3065223
18727,反之亦然(0),3731462,3731462
18728,夏之日、君之声(0),26602241,26602241
18729,鳄鱼邓迪在洛杉矶(0),1298617,1298617
18730,车祸惊魂(0),2136254,2136254
18731,嫁我吧，哥们(0),27042413,27042413
18732,食宿(2015),26381661,26381661
18733,博物馆奇妙夜2(2009),2257732,2257732
18734,我的女神剧场版(0),1764366,1764366
18735,见爱不怪(0),26790564,26790564
18736,船(2009),3103403,3103403
18737,漂浮在曼哈顿(2007),1889177,1889177
18738,她的气味(2018),30134187,30134187
18739,你因你是你(0),27615874,27615874
18740,金色小提琴(1991),1478041,1478041
18741,手铐情人(0),5150466,5150466
18742,交响诗篇EurekaSeven彩虹满载(0),3543915,3543915
18743,卧底爷爷(2017),27203495,27203495
18744,金田一少年事件簿 黑魔术杀人事件 前篇(2012),11636395,11636395
18745,狼少女与黑王子OAD(2015),26274153,26274153
18746,国家利益(0),6876154,6876154
18747,咒怨2(2003),1308554,1308554
18748,花好月圆(2004),1308827,1308827
18749,瘦身男女(2001),1303203,1303203
18750,圣剑风云(1990),3110662,3110662
18751,黑暗街道(0),2141148,2141148
18752,巨石阵灾劫(2010),4882976,4882976
18753,女教授的隐秘魅力(2006),1757662,1757662
18754,做头(2004),1309018,1309018
18755,追影(2009),3304014,3304014
18756,绝魂印(0),3033739,3033739
18757,恶灵空间3(2008),3078764,3078764
18758,天才杂技演员(0),2405664,2405664
18759,战上海(1959),1305227,1305227
18760,倔强萝卜(2009),3558661,3558661
18761,夏日月光(2009),3215156,3215156
18762,熊猫大侠(2009),3892449,3892449
18763,手机(2009),3789923,3789923
18764,火星没事(0),3892235,3892235
18765,小狐狸(0),3023477,3023477
18766,刺陵(2009),3305722,3305722
18767,罗德兹三角(1989),1768197,1768197
18768,云中命案(1992),1506760,1506760
18769,悬崖山庄奇案(1990),1421742,1421742
18770,啤酒谋杀案(0),1427038,1427038
18771,花园疑案(0),1768175,1768175
18772,心想事成(2007),1966105,1966105
18773,好雨时节(2009),3401409,3401409
18774,失踪的遗嘱(1993),1506816,1506816
18775,第三层套间中的疑案(1989),1768208,1768208
18776,低价租房奇遇记(1990),1768181,1768181
18777,蜂窝谜案(1991),1768167,1768167
18778,蒙面女人(1990),1768188,1768188
18779,马斯顿庄园的悲剧(1991),1506817,1506817
18780,约翰尼·韦弗利历险记(1989),1768222,1768222
18781,首相绑架案(0),1768179,1768179
18782,矿藏之谜(1990),1768187,1768187
18783,梦境(1989),1768192,1768192
18784,双重罪恶(1990),1768182,1768182
18785,普利茅斯快车上的谋杀案(1991),1768163,1768163
18786,古畑任三郎 凶手是大使阁下(2004),3324459,3324459
18787,金田一少年事件簿：歌剧院最后的杀人(2007),4139887,4139887
18788,重返猛鬼屋(2007),2042933,2042933
18789,透明人2(2006),1779689,1779689
18790,诸神之战(0),2131654,2131654
18791,七夜(2005),1875320,1875320
18792,青春无悔(1991),1299161,1299161
18793,真·救世主传说 北斗神拳 拉欧传 殉爱之章(2006),1903060,1903060
18794,秋劫(2009),3640855,3640855
18795,出云之月(2010),4238946,4238946
18796,摇摆de婚约(2010),4707209,4707209
18797,寻找刘三姐(0),4223304,4223304
18798,涤罪天使(0),2212190,2212190
18799,强袭猛攻(0),5158906,5158906
18800,魔侠传之唐吉可德(2010),3824500,3824500
18801,追踪章鱼保罗(2010),5268638,5268638
18802,十三小时(2010),3728403,3728403
18803,恋物(2008),3041201,3041201
18804,黄沙武士(0),2132924,2132924
18805,黑暗之下(2010),3692759,3692759
18806,连锁信(2009),2978498,2978498
18807,僵尸日记2(2011),6537280,6537280
18808,吸血莱恩3：第三帝国(0),2997045,2997045
18809,敏感事件(0),4922802,4922802
18810,古畑任三郎 微笑的袋鼠(1995),5364957,5364957
18811,湘江北去(0),5326560,5326560
18812,猛男滚死队(0),5413824,5413824
18813,隐婚男女(2011),5294324,5294324
18814,肩上蝶(0),4166487,4166487
18815,无极限之危情速递(0),5337532,5337532
18816,死亡视频网页(2010),4903604,4903604
18817,无法回头(0),5273315,5273315
18818,血斗(2010),4238951,4238951
18819,看得见幽灵的女人月子 盛夏夜晚的可怕故事(2011),6827692,6827692
18820,正·青春(2011),6796180,6796180
18821,情怨2(2011),6558733,6558733
18822,新月魅影(2011),7052403,7052403
18823,蝎子王3：救赎之战(0),10048734,10048734
18824,亲家过年(2012),6971017,6971017
18825,汲取月光(0),4238952,4238952
18826,赎命(2009),3444571,3444571
18827,七条命(0),5159703,5159703
18828,2016：夜之尽头(2011),4847685,4847685
18829,城市探险者(2011),5152894,5152894
18830,踢出一片天(2011),6828095,6828095
18831,美国战舰(2012),10744969,10744969
18832,擒爱记(2012),10554941,10554941
18833,我是代办(2012),10736442,10736442
18834,十二星座离奇事件(2012),6861573,6861573
18835,外星人(2011),5294308,5294308
18836,大明星(0),10774094,10774094
18837,光棍终结者(0),6815117,6815117
18838,斯通的活死人之战(2011),2257557,2257557
18839,哭笑不得(2012),7051307,7051307
18840,一起飞(0),6946773,6946773
18841,HOLD住爱(2012),10539139,10539139
18842,无界之地(0),5044750,5044750
18843,两个婚礼一个葬礼(2012),6965615,6965615
18844,单身的人上天堂(0),10600262,10600262
18845,初恋浅规则(2012),10566565,10566565
18846,杀手乔(2011),5318758,5318758
18847,证据(2012),5240766,5240766
18848,圆舞360(2011),4918498,4918498
18849,旅愁(2010),5273378,5273378
18850,新妈妈再爱我一次(2012),6309365,6309365
18851,无情的城市(2012),19963932,19963932
18852,间谍(2012),11506895,11506895
18853,室友(2011),3155971,3155971
18854,幸存日(0),5415664,5415664
18855,堡垒(2012),5159697,5159697
18856,命运有数(0),6729979,6729979
18857,耶稣医院(2011),6844873,6844873
18858,梦精爱(2011),6307268,6307268
18859,冰冻(0),20256484,20256484
18860,开火(0),3290139,3290139
18861,入侵者(2012),10551884,10551884
18862,男人使用说明书(2013),11598815,11598815
18863,邪恶(2013),11533602,11533602
18864,病毒抗体(2012),6958992,6958992
18865,三头鸟村记事录(2012),4839623,4839623
18866,情怨3(2013),20388679,20388679
18867,不义之财2(0),5326133,5326133
18868,枪(2012),10462892,10462892
18869,阳光橱窗(0),24704911,24704911
18870,19车(2013),6963295,6963295
18871,石器时代之百万大侦探(0),10756728,10756728
18872,圣诞玫瑰(2013),10600271,10600271
18873,最后一次驱魔2(2013),19954796,19954796
18874,少女从军记(0),23048771,23048771
18875,俘虏(2008),3318896,3318896
18876,爱曲2(2013),22992443,22992443
18877,爱在招生部(0),6873250,6873250
18878,刀剑若梦(2013),21328119,21328119
18879,律界新手(2013),22519252,22519252
18880,艳之夜(2013),11504693,11504693
18881,魔力，魔力(0),6846454,6846454
18882,二手时光(2013),24854491,24854491
18883,沙井村之恋(2012),11614240,11614240
18884,少女杀手阿墨2(2005),1309074,1309074
18885,幽长周末(0),22518928,22518928
18886,诸神之锤(0),20441567,20441567
18887,斩尽杀绝(0),20399328,20399328
18888,血之猎手(0),2042936,2042936
18889,小小飞虎队(0),19977815,19977815
18890,唇唇欲动(2013),20398974,20398974
18891,我的老婆是只猫(0),21319306,21319306
18892,杀出僵尸镇(2013),24774042,24774042
18893,重返地球(2013),6828823,6828823
18894,阳光男孩(2012),19899656,19899656
18895,西柏坡2：英雄王二小(2013),19977818,19977818
18896,孤岛鲨魂(2012),25740179,25740179
18897,一座城池(0),11594933,11594933
18898,爱·你别走(0),24751110,24751110
18899,逆袭(0),24695588,24695588
18900,红财神(2012),21359495,21359495
18901,连琐(2006),3400594,3400594
18902,人体乱码(2012),5995514,5995514
18903,雨城故事(2013),25746252,25746252
18904,终极忍者(2006),1875312,1875312
18905,火星上的最后时日(2013),5325336,5325336
18906,青春好久不见(2013),25761131,25761131
18907,蓝色随想(0),6874110,6874110
18908,花瓣舞(2013),10563805,10563805
18909,来历不明(2013),24872197,24872197
18910,时空穿越者(2007),2059354,2059354
18911,混蛋(2013),20366087,20366087
18912,梦幻岛(0),19933349,19933349
18913,凶邻(2010),4297802,4297802
18914,别惹我(2013),10766459,10766459
18915,轮回(0),1781273,1781273
18916,毒警追踪(2013),24298979,24298979
18917,一夜情深(0),25788667,25788667
18918,爱别离(0),21264285,21264285
18919,落经山(0),20438458,20438458
18920,不要迷恋姐(2013),21359363,21359363
18921,绑架疑云(0),25710165,25710165
18922,生生活活(2013),20255087,20255087
18923,东方中国梦(2013),24748879,24748879
18924,灵触(2013),25709224,25709224
18925,一个屌丝的自我修养(0),25818639,25818639
18926,丝袜会所(2014),25820627,25820627
18927,停滞(2012),10481109,10481109
18928,微信之艳遇(2014),25830797,25830797
18929,罗西与莫妮卡之骊靬情(2012),19962598,19962598
18930,子弹(0),21340186,21340186
18931,贞子3D续集(0),19971692,19971692
18932,汽车旅馆疯劫案(2013),21324290,21324290
18933,听见下雨的声音(2013),20451471,20451471
18934,爱你一生一世(2012),20445319,20445319
18935,完美超越(0),25790167,25790167
18936,夜店北京2：女神禁区(2013),25696768,25696768
18937,闪魂(2013),25760472,25760472
18938,红色天空(2013),7062348,7062348
18939,虎王归来(2010),5044746,5044746
18940,爱她的枪(0),21334544,21334544
18941,花开与你的半夏(2014),25710956,25710956
18942,你是否依然爱我(0),6601357,6601357
18943,朝鲜美女三剑客(2014),11601820,11601820
18944,大寒桃花开(0),5985921,5985921
18945,由内而外(0),2154783,2154783
18946,人类资金(2013),22293087,22293087
18947,洗罪(2012),20280034,20280034
18948,被诅咒的游戏(2012),11591785,11591785
18949,侠捕(2014),25753243,25753243
18950,放手爱(2014),24163542,24163542
18951,我在路上最爱你(2014),6147308,6147308
18952,老大不小(2014),25903112,25903112
18953,古堡之吻(2012),7003297,7003297
18954,惊魂疯人院(0),21360767,21360767
18955,青春雷锋(2013),11627079,11627079
18956,渴望的青春(2014),25871713,25871713
18957,小镇疑云(0),24855778,24855778
18958,分手达人(2014),5421797,5421797
18959,夜半梳头(0),25862407,25862407
18960,侯门之险(2012),20451530,20451530
18961,浴火民主(2013),25711042,25711042
18962,印度罗曼史(2013),24870786,24870786
18963,亲爱伴侣(2012),6875409,6875409
18964,危情30天(2014),25943303,25943303
18965,姐妹2再见青春(2014),25885385,25885385
18966,过失(0),25767739,25767739
18967,侦探芭比(2014),25822608,25822608
18968,商场枪击案(2014),6875612,6875612
18969,超萌英雄(0),25702580,25702580
18970,情迷家教(2012),22224345,22224345
18971,早点回家，别太晚(0),25837160,25837160
18972,欲望保姆(0),26022027,26022027
18973,少女灵异日记(2013),25742254,25742254
18974,白雪公主之矮人力量(0),25918626,25918626
18975,为了皇帝(0),25780574,25780574
18976,王子(0),2968852,2968852
18977,青春.com(0),25942190,25942190
18978,裸归电影版(0),25895211,25895211
18979,英雄主义(2014),25832398,25832398
18980,辛巴达历险记2(2014),25844367,25844367
18981,班加罗尔的日子(2014),25981133,25981133
18982,爱上女主播(2014),25975241,25975241
18983,致青春兄弟篇(2014),26265176,26265176
18984,北回归线(2014),25663134,25663134
18985,卧龙岗(2014),11632596,11632596
18986,热爱(2014),25928059,25928059
18987,破局(2014),25746423,25746423
18988,一寸丹心(2014),20388692,20388692
18989,鬼局(2014),25945127,25945127
18990,80后的独立宣言(2014),24741411,24741411
18991,痞子遇到愛(2014),25787902,25787902
18992,中间人2(0),25879014,25879014
18993,换爱七日(0),25982681,25982681
18994,立体声(2014),25795793,25795793
18995,森林孤影(0),25897421,25897421
18996,斐济99℃爱情(2014),25804457,25804457
18997,桃花侠大战菊花怪(2014),26295847,26295847
18998,蝎子王4：争权夺利(0),25962732,25962732
18999,异星绑架(2014),25841107,25841107
19000,花咒(2014),25704408,25704408
19001,爱你不等来生(2014),26242664,26242664
19002,暗魔怨(2013),25738832,25738832
19003,闯堂兔2疯狂马戏团(2015),25978333,25978333
19004,谍·莲花(2014),26087446,26087446
19005,燃烧星辰(0),25820277,25820277
19006,辛白林(2014),25708090,25708090
19007,施蒂利亚州的诅咒(2014),5372985,5372985
19008,杀手女教师(0),25739366,25739366
19009,U盘(0),25743383,25743383
19010,饿狼传说：满月杀手(0),25823911,25823911
19011,致命追踪(2015),10757685,10757685
19012,冰雪勇士3(2014),3166582,3166582
19013,爱在异乡(2014),25979510,25979510
19014,钻石13(0),3001170,3001170
19015,铁拳2(2014),25890330,25890330
19016,黑暗深渊(2014),26358819,26358819
19017,死地勇士(2014),25934067,25934067
19018,永不屈服(2014),25804293,25804293
19019,恶魔之手(2014),19973403,19973403
19020,海岛之恋(2015),26325490,26325490
19021,狼警(2014),25848174,25848174
19022,悬战(0),20427364,20427364
19023,奴隶区：我和我的23个奴隶(2014),25713386,25713386
19024,爱我就陪我看电影(2015),26200627,26200627
19025,阿里巴巴大盗奇兵(2015),26323678,26323678
19026,风筝(0),25795893,25795893
19027,敌人之路(0),10763202,10763202
19028,潜艇总动员5：时光宝盒(0),26220733,26220733
19029,夺命旅行(0),24737155,24737155
19030,道士出山(2015),26362770,26362770
19031,史酷比！亲吻乐团收妖记(0),26423180,26423180
19032,房车奇遇(0),7053747,7053747
19033,猎杀禁区(0),26279918,26279918
19034,最后的幸存者(2014),5053937,5053937
19035,鲨卷风3(2015),26274988,26274988
19036,简单爱(0),25926252,25926252
19037,怪客(0),26423204,26423204
19038,慈母复仇路(0),25814453,25814453
19039,圆梦之梦(2014),25977055,25977055
19040,三个夏夜(0),25980208,25980208
19041,十月建造的房屋(0),25984076,25984076
19042,异形魔怪5：血脉(2015),26582064,26582064
19043,龙珠Z：复活的弗利萨(0),25931246,25931246
19044,F调的宝石蓝(0),25761258,25761258
19045,屌丝骑士(2015),26354096,26354096
19046,科克维尔的奇迹(2015),26604679,26604679
19047,狭路(0),22021279,22021279
19048,找不着北(2015),25866213,25866213
19049,治外法权(2015),26274235,26274235
19050,我是奋青(2015),25767590,25767590
19051,灰色乌鸦(2015),26313608,26313608
19052,R.L.斯泰恩怪物镇：灵魂密室(0),26633182,26633182
19053,泡妞秘籍(2015),26644316,26644316
19054,奔跑吧有情人(2015),26657793,26657793
19055,野狼与玛莉(2015),25826661,25826661
19056,诡打墙(2015),26591064,26591064
19057,鲁德拉玛德维女王(2015),26615583,26615583
19058,魔卡行动(2015),26346888,26346888
19059,最后一日(0),5041481,5041481
19060,槟榔西施(0),26633265,26633265
19061,摇滚水果(2015),25919327,25919327
19062,阴森小镇(2014),25800425,25800425
19063,我爸比我小四岁(2015),26268610,26268610
19064,爱情的尸检报告2(2015),26644599,26644599
19065,吉祥酒店(0),26653168,26653168
19066,股神(0),26691703,26691703
19067,虎影(0),26021922,26021922
19068,如果有荆棘(2015),26364085,26364085
19069,四平青年3偷天换日(2016),26705706,26705706
19070,我心略野(2014),21340242,21340242
19071,犯罪活动(2015),25872318,25872318
19072,圣诞大赢家(2015),26657862,26657862
19073,女导演连环杀人案(0),26716393,26716393
19074,不良女警(0),26691326,26691326
19075,爱丽丝：从仙境来的少年(2015),25895258,25895258
19076,刽子手(0),26340119,26340119
19077,遭遇海明威(2015),26611040,26611040
19078,房事百科(0),26735613,26735613
19079,爱在深秋(0),26351519,26351519
19080,莫哈维沙漠(2015),22520151,22520151
19081,剧场灵(2015),25955379,25955379
19082,顺风车(2015),19962582,19962582
19083,青蛙王国之冰冻大冒险(2015),26253893,26253893
19084,勿扰警告(2010),5160466,5160466
19085,期限人生(0),25821463,25821463
19086,西班牙情事2(2015),26288187,26288187
19087,1和2(2015),26594663,26594663
19088,不死的讨债人(2015),25806489,25806489
19089,上错黑车(2016),26712737,26712737
19090,敌对边境(2015),26739926,26739926
19091,隔壁惊魂(2016),26745066,26745066
19092,我的鬼学长(2015),26643863,26643863
19093,活着(2014),20426962,20426962
19094,青蛙总动员(0),26752895,26752895
19095,红背艺术家(0),26304572,26304572
19096,恐怖故事3：火星来的少女(0),26657438,26657438
19097,超级特务 剧场版(2015),26336288,26336288
19098,练胆儿(0),26806651,26806651
19099,暴动(2015),26699576,26699576
19100,第三个妈妈(0),1878486,1878486
19101,沙子怪物(2015),26643623,26643623
19102,幽闭空间(2015),25934438,25934438
19103,妖医(2016),25886441,25886441
19104,汉密尔顿2：绑票危机(2012),6390827,6390827
19105,黑白(0),25723093,25723093
19106,马里兰庄园(2015),26306938,26306938
19107,莫斯科大事件(2009),3158435,3158435
19108,恐怖禁忌之红旗袍(0),26461707,26461707
19109,英雄连(2013),20431750,20431750
19110,虚拟现实战(0),26385113,26385113
19111,记忆碎片(0),24826968,24826968
19112,杀手一号(0),25814659,25814659
19113,白雾谜岸(0),26820837,26820837
19114,夺命三头鲨(2015),26435918,26435918
19115,海伦娜之路(2016),25918593,25918593
19116,五右卫门摇滚2：蔷薇与武士(2011),26575081,26575081
19117,为爱叛逆(2016),26783526,26783526
19118,柯盼旅馆(0),25790753,25790753
19119,新建文件夹2(0),26681634,26681634
19120,恐怖爱情故事之死亡公路(0),26609224,26609224
19121,超能太阳鸭(0),26341315,26341315
19122,领养惊魂(2014),25821664,25821664
19123,沉睡的巨人(2015),26371550,26371550
19124,洛城屠手(2015),21830996,21830996
19125,家教高级课程(2016),26680554,26680554
19126,勾当2：红色骆驼(2015),26365483,26365483
19127,糖果世界大冒险(2015),25858763,25858763
19128,天使请吻我(0),26296546,26296546
19129,丧尸全城(2016),26704611,26704611
19130,珠峰：神之山岭(2016),25910172,25910172
19131,核力突破(2016),26762946,26762946
19132,毒虫(0),26644313,26644313
19133,审讯(2016),26582029,26582029
19134,不速之客：嘉宾(2016),25910030,25910030
19135,沙漠中的最后时日(0),25823533,25823533
19136,特殊嫌疑犯(2016),26737483,26737483
19137,八棺索财(0),26896988,26896988
19138,少年师爷之大禹宝藏(0),26647121,26647121
19139,T台魔王(0),26873291,26873291
19140,成年人的爱情故事(2016),26721325,26721325
19141,分手别把锅带走(0),26910995,26910995
19142,竞走女王(2016),26701246,26701246
19143,催眠医生(0),26743565,26743565
19144,斑马(0),26723369,26723369
19145,双面人(2016),26913173,26913173
19146,瑜伽妹斗罗(0),25957103,25957103
19147,毁灭者(0),26427677,26427677
19148,致命恋爱(2016),26348778,26348778
19149,附身实验(2016),26438121,26438121
19150,骇故事之无罪日(0),26946461,26946461
19151,无秩序青春(2015),26550308,26550308
19152,减法人生(0),26629328,26629328
19153,僵持(2015),26421464,26421464
19154,销售奇姬(2016),26845597,26845597
19155,我是处女座(0),26673217,26673217
19156,催眠专家(0),26821528,26821528
19157,擎天无影脚黄麒英(2016),26834249,26834249
19158,戈德斯通(0),26797430,26797430
19159,爸爸的3次婚礼(2016),25884877,25884877
19160,来自火星的消息(2016),26614197,26614197
19161,小市民(0),26599630,26599630
19162,恩霞(0),26665876,26665876
19163,尸体派对2：影之书(2016),26703789,26703789
19164,自由世界(2016),25868914,25868914
19165,五女闹京城(2016),26866836,26866836
19166,人鬼交易所(2016),26935308,26935308
19167,日长似岁(2015),26306959,26306959
19168,禁闭(2016),26253606,26253606
19169,男子汉(0),26271924,26271924
19170,时间·猎杀者(0),26979231,26979231
19171,刑柱之地2(2016),26925294,26925294
19172,女法医手记之来访者(2016),26924738,26924738
19173,摸金笑尉(2017),26951588,26951588
19174,OK 亲爱的(2017),26942606,26942606
19175,绝望之室(2016),22984298,22984298
19176,美国暴力(0),26944571,26944571
19177,清醒梦(0),26253644,26253644
19178,生死夏令营(0),25887257,25887257
19179,骇故事之恐怖殡仪馆(2016),26928345,26928345
19180,胜负未决的战斗(2016),26315860,26315860
19181,鬼瞳警探(2016),26827970,26827970
19182,功夫机器侠(0),26790117,26790117
19183,函馆咖啡(2016),26588666,26588666
19184,船只(2016),26781638,26781638
19185,异邦警察 电影版(2016),26726944,26726944
19186,魔游纪3：天都暗潮(2017),27006227,27006227
19187,帅位(2017),26877375,26877375
19188,受伤的天使(2016),26349411,26349411
19189,半机械人(0),26145167,26145167
19190,盖文·斯通复活(2016),26881614,26881614
19191,一个人的突击队2(2017),26990216,26990216
19192,墙里的声音(0),4734756,4734756
19193,抢劫梦想终成真(2016),26727930,26727930
19194,好孕当头(0),26288189,26288189
19195,拥有神之舌的男子：鬼灯死亡之路篇(0),26871731,26871731
19196,魔游纪5：宿命之争(0),27007098,27007098
19197,迈耶斯家的圣诞节(0),26636554,26636554
19198,惊悚小说(0),26902792,26902792
19199,八万里(2015),26416119,26416119
19200,降龙大师(0),27029591,27029591
19201,汉娜的睡犬(2016),26746329,26746329
19202,弑父之殇(0),26338304,26338304
19203,时空罪犯(0),27059071,27059071
19204,妈妈错了(2016),26712129,26712129
19205,残酷的梦(0),26736086,26736086
19206,姐姐好饿剧场版之御厨大作战(0),26939224,26939224
19207,我的女神女汉子(2016),26899304,26899304
19208,伯斯特的心(0),26870204,26870204
19209,加齐号的攻击(0),27012902,27012902
19210,大钓哥(2017),26791366,26791366
19211,杀儿凶手(2016),26927447,26927447
19212,鬼姐姐(2016),26993894,26993894
19213,走火枪(2017),27064200,27064200
19214,结婚前夜(2012),10562326,10562326
19215,迷幻年代：爱与瘾(0),25822079,25822079
19216,纸上谋杀(0),26908236,26908236
19217,漂洋过海来爱你(2016),26775674,26775674
19218,来自月亮的我(2017),26952566,26952566
19219,破门：两个疫病神(2017),26643906,26643906
19220,卧底1000(2017),27059278,27059278
19221,情感大师(0),25822291,25822291
19222,弗兰克和洛拉(0),3219542,3219542
19223,让她走(2016),26970756,26970756
19224,风云高手(2016),26425417,26425417
19225,异能力高手(2017),27073023,27073023
19226,我的爸爸是国王(0),27030855,27030855
19227,怒放的豆芽(2017),27065700,27065700
19228,性爱娃娃(2016),26942844,26942844
19229,魂断无人机(2017),26809063,26809063
19230,扫黄(2017),27089371,27089371
19231,魔术技法(0),26642976,26642976
19232,无罪之城(0),27056313,27056313
19233,十恶不赦(2016),26924736,26924736
19234,甩尾王(2017),27098659,27098659
19235,26种死法2.5：M号档案(0),26163644,26163644
19236,生化药尸(0),27003499,27003499
19237,绝战(2016),26656564,26656564
19238,朴烈(2017),26945131,26945131
19239,乡关何处(2017),26782636,26782636
19240,以爱为名(0),26596836,26596836
19241,德布西森林(2016),26702246,26702246
19242,沙发上的马勒(2010),3078399,3078399
19243,无懈可击(0),26543144,26543144
19244,波丽娜：舞蹈人生(2016),26612528,26612528
19245,星际叛将：欧西里斯之子(0),26611048,26611048
19246,功夫机器侠之北腿(0),27118877,27118877
19247,抢劫风暴(0),25809745,25809745
19248,末路恐慌(0),27109262,27109262
19249,L(2016),26817015,26817015
19250,杀戮本性(2017),26965018,26965018
19251,不确定的荣耀(0),26948897,26948897
19252,悬棺迷尸(2016),26881326,26881326
19253,轨道9(2016),26715786,26715786
19254,反击(0),27055759,27055759
19255,侠探西蒙(0),23697931,23697931
19256,最后的模样(0),1855833,1855833
19257,侠在江湖漂(0),27097908,27097908
19258,我们不属于这里(2015),25970999,25970999
19259,这个大王我罩的：真命间谍(2017),27083732,27083732
19260,面条侠(2016),26779160,26779160
19261,冷酷的心(2016),26729179,26729179
19262,请叫我救世主(2017),27042556,27042556
19263,两个爱人和一只熊(0),26315901,26315901
19264,盐与火(2016),26340069,26340069
19265,谢幕(0),26748707,26748707
19266,请勿靠近(0),26956054,26956054
19267,鬼声波(2017),26605791,26605791
19268,狙击精英：巅峰对决(2017),26957177,26957177
19269,昔日英雄(0),26928560,26928560
19270,灰色女士(2017),27046440,27046440
19271,谁的木琴(2016),26693302,26693302
19272,有言在仙(2017),27069818,27069818
19273,我的青春你来过(0),27059938,27059938
19274,狐仙(0),10573572,10573572
19275,换爱大冒险(2016),26694809,26694809
19276,妈妈(2015),25875964,25875964
19277,误入魔爪(2017),27169627,27169627
19278,屋中美人(2016),26763556,26763556
19279,昨日重现(2016),26698112,26698112
19280,禁锢(2017),26974698,26974698
19281,沉睡(2017),27060250,27060250
19282,好警察坏警察2(0),27046401,27046401
19283,绑架之都(2015),26320782,26320782
19284,龙之诞生(0),22552302,22552302
19285,一家两口(2017),27114884,27114884
19286,人类办事处(2017),26925547,26925547
19287,厄运(2017),26795250,26795250
19288,谜证(2017),27121234,27121234
19289,精神领袖(0),26101604,26101604
19290,请爱黎娜(0),26743292,26743292
19291,奇点(0),27119351,27119351
19292,百日孤独(0),26785661,26785661
19293,逆谋：叛乱的时代(2017),26577175,26577175
19294,童话先生(2017),27158354,27158354
19295,见习爱神(0),26895429,26895429
19296,快乐猎杀(0),26962622,26962622
19297,迷惘之城(2015),26149597,26149597
19298,圣诞列车(0),27185669,27185669
19299,深水区(2016),26710108,26710108
19300,你若安好(2017),27108785,27108785
19301,亡命夜驰(0),26792249,26792249
19302,杀无赦II逃亡之路(2018),27653639,27653639
19303,杀无赦III背水一战(0),27658396,27658396
19304,十七后 与青春化敌为友(2016),26731790,26731790
19305,痴情男子汉(2017),26707072,26707072
19306,我的名字是连尼(2017),26860881,26860881
